question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0163,1,complementary,when was the multiculturalism policy passed,0,derived_stringmatch,
dragged-0163,2,complementary,when was the multiculturalism policy passed,1,derived_stringmatch,
dragged-0163,3,complementary,when was the multiculturalism policy passed,1,derived_stringmatch,
dragged-0163,4,complementary,when was the multiculturalism policy passed,1,derived_stringmatch,
dragged-0163,5,complementary,when was the multiculturalism policy passed,1,derived_stringmatch,
dragged-0163,6,complementary,when was the multiculturalism policy passed,0,derived_stringmatch,
dragged-0176,0,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,1,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,2,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,3,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,4,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,5,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,6,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,7,complementary,who was the president during 1971 war,,undetermined,
dragged-0176,8,complementary,who was the president during 1971 war,,undetermined,
dragged-0177,0,complementary,who has the biggest airport,,undetermined,
dragged-0177,1,complementary,who has the biggest airport,,undetermined,
dragged-0177,2,complementary,who has the biggest airport,,undetermined,
dragged-0177,3,complementary,who has the biggest airport,,undetermined,
dragged-0177,4,complementary,who has the biggest airport,,undetermined,
dragged-0177,5,complementary,who has the biggest airport,,undetermined,
dragged-0177,6,complementary,who has the biggest airport,,undetermined,
dragged-0177,7,complementary,who has the biggest airport,,undetermined,
dragged-0177,8,complementary,who has the biggest airport,,undetermined,
dragged-0178,0,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,1,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,2,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,3,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,4,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,5,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0178,6,complementary,Is gun control legislation a violation of the Second Amendment?,,undetermined,
dragged-0181,0,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,1,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,2,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,3,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,4,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,5,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,6,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,7,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,8,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0181,9,complementary,who is the only leader to be elected pm three times,,undetermined,
dragged-0182,0,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,1,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,2,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,3,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,4,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,5,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,6,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,7,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0182,8,complementary,What river do Salmon spawn in?,,undetermined,
dragged-0186,0,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,1,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,2,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,3,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,4,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,5,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,6,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,7,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0186,8,complementary,how many employees does mercedes benz have,,undetermined,
dragged-0188,0,complementary,where did you find the red pandas,,undetermined,
dragged-0188,1,complementary,where did you find the red pandas,,undetermined,
dragged-0188,2,complementary,where did you find the red pandas,,undetermined,
dragged-0188,3,complementary,where did you find the red pandas,,undetermined,
dragged-0188,4,complementary,where did you find the red pandas,,undetermined,
dragged-0188,5,complementary,where did you find the red pandas,,undetermined,
dragged-0188,6,complementary,where did you find the red pandas,,undetermined,
dragged-0188,7,complementary,where did you find the red pandas,,undetermined,
dragged-0188,8,complementary,where did you find the red pandas,,undetermined,
dragged-0189,0,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,1,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,2,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,3,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,4,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,5,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,6,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,7,complementary,what is the legal age for marriage,,undetermined,
dragged-0189,8,complementary,what is the legal age for marriage,,undetermined,
dragged-0191,0,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,1,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,2,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,3,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,4,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,5,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,6,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,7,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0191,8,complementary,Which language do Lithuanians speak?,1,derived_stringmatch,
dragged-0193,0,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,1,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,2,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,3,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,4,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,5,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,6,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,7,complementary,when did the first settlers arrive,,undetermined,
dragged-0193,8,complementary,when did the first settlers arrive,,undetermined,
dragged-0195,0,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,1,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,2,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,3,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,4,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,5,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0195,6,complementary,Can penguins survive in warm weather?,,undetermined,
dragged-0197,0,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,1,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,2,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,3,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,4,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,5,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,6,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,7,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
dragged-0197,8,complementary,What treatments exist for Alzheimer's disease?,,undetermined,
